seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand
2,71,1992,medium,ibm_compatible,atlas,7.60,168.5,166.0,1.015,3,6,0,163090,902273,30600,157731,141631,775142,1.81,5,0.629
2,72,1992,medium,ibm_compatible,atlas,7.70,187.6,166.0,1.130,0,6,1,271768,1521115,33400,166572,148984,1387943,3.02,5,0.326
2,74,1992,medium,ibm_compatible,atlas,6.20,159.9,166.0,0.963,0,6,1,31079,144371,33400,166572,148984,11199,0.35,5,0.504
2,75,1992,medium,ibm_compatible,atlas,8.10,181.7,166.0,1.095,3,6,0,435390,2459831,30600,157731,141631,2332700,4.84,5,0.761
2,76,1992,medium,ibm_compatible,atlas,8.20,200.0,166.0,1.205,0,6,1,480076,2712635,33400,194853,177265,2551182,5.33,4,0.429
2,77,1992,medium,ibm_compatible,atlas,7.70,187.6,166.0,1.130,0,6,1,254031,1419655,33400,185568,167980,1267487,2.82,5,0.712
2,78,1993,medium,ibm_compatible,atlas,7.10,179.1,166.0,1.079,0,6,1,132844,726068,33800,226596,208787,533272,1.48,4,0.413
2,79,1993,medium,ibm_compatible,atlas,7.80,180.7,166.0,1.089,3,6,0,406019,2291328,31100,168710,152334,2153718,4.51,5,0.872
2,81,1993,large,pocket_play,atlas,8.50,1400.0,1300.0,1.077,0,36,1,508507,3039091,451300,1276844,1039322,2213547,6.36,2,0.880
2,80,1993,large,pocket_play,atlas,7.50,1366.0,1300.0,1.051,0,36,1,468460,2764209,451300,1308228,1070706,1907281,5.86,1,0.667
2,82,1994,large,pocket_play,atlas,7.70,1341.4,1300.0,1.032,0,36,1,466326,2737061,463800,1378509,1134380,1822352,5.83,1,0.960
2,83,1994,large,pocket_play,atlas,7.20,1289.3,1300.0,0.992,0,37,1,168332,674630,480800,1579259,1326188,-423829,2.10,2,0.317
2,84,1995,large,mega16,atlas,6.90,1316.8,1300.0,1.013,0,35,1,180772,530715,681900,1482967,1124097,-270352,1.81,1,1.205
2,85,1995,large,mega16,atlas,7.90,1523.0,1300.0,1.172,0,36,1,489827,2577561,708200,1788983,1416222,1496778,4.90,2,0.323
