seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct
5,27,1990,medium,famiclone,atlas,9.10,175.9,166.0,1.060,2,6,0,654835,3141487,40200,118768,97608,3062919,5.46
5,28,1990,medium,famiclone,atlas,7.70,142.2,166.0,0.856,3,5,0,302885,1460326,35500,106828,88164,1388998,2.52
5,29,1990,medium,famiclone,atlas,7.70,158.3,166.0,0.954,3,6,0,186150,888200,40200,124018,102858,804382,1.55
5,30,1990,medium,famiclone,atlas,9.80,197.0,166.0,1.187,0,6,1,636338,3160906,43800,140582,117552,3064124,5.30
5,31,1990,medium,famiclone,atlas,8.70,179.6,166.0,1.082,2,6,0,401344,2019304,40200,124018,102858,1935486,3.34
5,32,1991,medium,famiclone,atlas,9.80,193.9,166.0,1.168,0,6,1,400957,2020326,43800,146044,123014,1918082,3.34
5,33,1991,medium,famiclone,atlas,6.30,137.4,166.0,0.828,2,5,0,19625,65529,35500,118177,99513,-17148,0.16
5,34,1991,medium,famiclone,atlas,9.80,185.4,166.0,1.117,1,6,1,400902,2020040,43800,169012,145982,1894828,3.34
5,35,1991,medium,famiclone,atlas,8.10,169.4,166.0,1.021,0,6,1,221518,1096572,43800,170126,147096,970246,1.85
5,36,1991,medium,famiclone,atlas,8.10,166.5,166.0,1.003,3,6,0,201586,997563,40200,151553,130393,886210,1.68
5,37,1992,medium,famiclone,atlas,7.30,162.8,166.0,0.981,3,6,0,23565,81111,40200,152816,131656,-31505,0.20
5,38,1992,medium,ibm_compatible,atlas,9.60,189.6,166.0,1.142,1,6,1,425772,2406717,28700,178321,163200,2257096,4.73
5,39,1992,medium,ibm_compatible,atlas,7.80,163.7,166.0,0.986,3,6,0,170597,949415,26400,156711,142800,819104,1.90
5,40,1992,medium,ibm_compatible,atlas,9.30,187.8,166.0,1.131,0,6,1,426306,2409769,28700,182705,167584,2255764,4.74
5,41,1992,medium,ibm_compatible,atlas,9.70,187.3,166.0,1.128,0,6,1,431360,2438680,28700,182705,167584,2284675,4.79
5,42,1992,medium,ibm_compatible,atlas,8.10,170.1,166.0,1.024,3,6,0,332980,1878246,26400,174841,160930,1729805,3.70
5,43,1993,medium,ibm_compatible,atlas,9.80,216.4,166.0,1.304,3,7,0,479723,2714416,29600,199498,183920,2544518,5.33
5,44,1993,large,pocket_play,atlas,9.10,1396.0,1300.0,1.074,1,36,1,511017,3132121,375500,1193577,995968,2314044,6.39
5,45,1994,large,pocket_play,atlas,8.50,1314.2,1300.0,1.011,1,36,1,465020,2816395,375500,1284561,1086952,1907334,5.81
5,46,1995,large,mega16,atlas,9.60,1353.2,1300.0,1.041,0,35,1,486800,2726552,538900,1400127,1116472,1865325,4.87
