seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand
4,36,1990,medium,famiclone,atlas,8.20,1049.7,983.0,1.068,0,7,1,656740,3258271,52300,128382,100873,3182189,5.47,9,0.418
4,35,1990,medium,famiclone,atlas,7.00,898.7,983.0,0.914,2,6,0,431433,2117465,43000,108305,85659,2052160,3.60,8,0.914
4,37,1990,medium,famiclone,atlas,6.10,856.5,983.0,0.871,0,7,1,175432,842540,52300,137642,110133,757198,1.46,8,0.772
4,38,1990,medium,famiclone,atlas,6.10,949.8,983.0,0.966,0,7,1,147833,703732,52300,141091,113582,614941,1.23,9,0.353
4,40,1990,medium,famiclone,atlas,7.40,959.5,983.0,0.976,1,7,1,369123,1843614,52300,142619,115110,1753295,3.08,8,0.342
4,39,1990,medium,famiclone,atlas,5.90,863.1,983.0,0.878,1,7,1,199401,970109,52300,149066,121557,873343,1.66,7,0.947
4,42,1990,medium,famiclone,atlas,7.60,1072.9,983.0,1.091,0,7,0,402656,2024669,48200,127678,102320,1945191,3.36,9,0.315
4,41,1990,medium,famiclone,atlas,7.00,1007.4,983.0,1.025,2,7,0,340207,1703185,48200,138018,112660,1613367,2.84,8,0.689
4,43,1991,medium,famiclone,atlas,7.00,959.4,983.0,0.976,3,7,0,344528,1725125,48500,144908,119365,1628717,2.87,7,0.914
4,44,1991,medium,famiclone,atlas,7.90,1036.1,983.0,1.054,0,7,1,359223,1796375,52900,160171,132315,1689104,2.99,8,0.436
4,45,1991,medium,famiclone,atlas,7.10,982.2,983.0,0.999,0,6,1,242097,1197610,48700,157728,132122,1088582,2.02,8,0.801
4,46,1991,medium,famiclone,atlas,6.90,969.2,983.0,0.986,0,7,1,157048,754479,54000,171098,142686,637381,1.31,8,0.432
4,48,1991,medium,famiclone,atlas,7.40,1064.8,983.0,1.083,3,7,0,231244,1140639,49800,153019,126832,1037420,1.93,8,0.828
4,50,1991,medium,famiclone,atlas,7.30,953.9,983.0,0.970,3,7,0,213621,1049918,49800,153019,126832,946699,1.78,8,0.703
4,47,1991,medium,famiclone,atlas,7.30,976.4,983.0,0.993,0,7,1,193661,942961,54000,190358,161946,806603,1.61,7,0.758
4,49,1991,medium,famiclone,atlas,7.50,968.7,983.0,0.985,0,6,1,201982,991103,48700,169558,143952,870245,1.68,7,0.334
4,51,1991,medium,famiclone,atlas,7.20,997.1,983.0,1.014,0,7,1,201979,985786,54000,192158,163746,847628,1.68,7,0.865
4,52,1991,medium,famiclone,atlas,7.60,991.3,983.0,1.008,0,7,1,201988,985834,54000,173400,144988,866434,1.68,8,0.417
4,53,1992,medium,famiclone,atlas,7.40,981.6,983.0,0.999,3,7,0,129900,618820,49900,184633,158352,484087,1.08,5,0.656
4,54,1992,medium,famiclone,atlas,8.00,1064.1,983.0,1.083,0,7,1,120292,564662,54600,184237,155475,435025,1.00,5,0.276
4,55,1992,medium,ibm_compatible,atlas,7.30,947.0,983.0,0.963,0,6,1,427527,2412057,33400,175940,158352,2269517,4.75,5,1.118
4,56,1992,medium,ibm_compatible,atlas,7.90,1065.6,983.0,1.084,0,7,1,427674,2409296,37000,180475,161010,2265821,4.75,6,0.304
4,58,1992,medium,ibm_compatible,atlas,8.30,1049.9,983.0,1.068,0,7,1,427594,2408837,37000,180475,161010,2265362,4.75,6,0.379
4,57,1992,medium,ibm_compatible,atlas,7.10,949.5,983.0,0.966,0,6,1,427790,2413558,33400,175940,158352,2271018,4.75,5,0.825
4,59,1992,medium,ibm_compatible,atlas,7.50,983.5,983.0,1.001,0,6,1,430786,2430699,33400,175940,158352,2288159,4.79,7,0.863
4,60,1992,medium,ibm_compatible,atlas,6.50,915.4,983.0,0.931,0,7,1,265065,1479173,37000,180475,161010,1335698,2.95,5,0.931
4,61,1992,medium,ibm_compatible,atlas,5.90,868.1,983.0,0.883,3,7,0,165602,913043,34200,176329,158352,770914,1.84,6,0.346
4,62,1992,medium,ibm_compatible,atlas,7.20,1046.8,983.0,1.065,2,7,0,249541,1393174,34200,167127,149150,1260247,2.77,7,0.592
4,64,1993,medium,ibm_compatible,atlas,7.90,1077.6,983.0,1.096,0,7,1,480551,2711251,37500,199456,179709,2549295,5.34,6,0.826
4,63,1992,medium,ibm_compatible,atlas,7.00,1013.0,983.0,1.031,2,7,0,255355,1426433,34200,179837,161860,1280796,2.84,7,0.183
4,65,1993,medium,ibm_compatible,atlas,7.70,979.4,983.0,0.996,0,7,1,480753,2712106,37800,230123,210222,2519783,5.34,7,0.453
4,66,1994,large,pocket_play,atlas,8.00,9390.6,8387.0,1.120,0,41,1,468604,2681095,535400,1253235,971449,1963260,5.86,1,1.177
4,67,1994,large,pocket_play,atlas,7.30,8941.1,8387.0,1.066,2,40,1,469172,2701194,519200,1260878,987630,1959516,5.86,2,0.436
4,68,1994,large,mega16,atlas,7.80,8391.3,8387.0,1.001,1,40,1,489526,2488540,795200,1597318,1178814,1686422,4.90,1,0.818
4,69,1994,large,mega16,atlas,7.40,8308.0,8387.0,0.991,1,41,1,489900,2464346,821900,1632989,1200408,1653257,4.90,2,1.076
4,70,1995,large,mega16,atlas,7.10,8733.3,8387.0,1.041,0,40,1,426718,2044923,817500,1613828,1183575,1248595,4.27,1,0.869
4,71,1995,large,mega16,atlas,7.80,8425.9,8387.0,1.005,0,41,1,373949,1662550,845900,1832691,1387481,675759,3.74,2,1.476
